id,job_id,skills
9375,1079,Production
9376,1080,Installation/Maintenance/Repair
9377,1080,Operations/Management
9378,1080,Engineering - Mechanical/Electrical
9379,1080,Engineering
9380,1080,Fleet
9381,1080,Maintenance
9382,1080,Mechanical
9383,1080,Mechanical Engineering
9384,1080,Repair
9385,1080,Safety
9386,1081,males_only
9387,1081,Installation/Maintenance/Repair
9388,1081,Maintenance
9389,1081,Maintenance Engineering
9390,1081,Electrical Maintenance
9391,1081,Mechanical Maintenance
9392,1081,Mechanical Engineering
9393,1081,Electrical
9394,1081,Engineering
9395,1081,Plumbing
9396,1081,Planning Maintenance
9397,1082,Installation/Maintenance/Repair
9398,1082,Engineering - Mechanical/Electrical
9399,1082,FMCG
9400,1082,Mechanical Engineering
9401,1082,Electrical Engineering
9402,1082,Engineering
9403,1082,Mold
9404,1082,Maintenance
9405,1082,Maintenance Planning
9406,1083,Administration
9407,1083,Communication
9408,1083,English
9409,1083,Microsoft Office
9410,1083,Driving
9411,1083,Adminstration
9412,1083,Errands
9413,1083,Admin
9415,1083,Microsoft
9416,1084,Customer Service/Support
9417,1084,Sales/Retail
9418,1084,Customer Service
9419,1084,Customer Care
9420,1084,Customer Support
9421,1084,Sales
9422,1084,Sales Skills
9423,1084,Microsoft Office
9424,1084,Administration
9425,1085,Customer Service/Support
9426,1085,Manufacturing/Production
9427,1085,Marketing/PR/Advertising
9428,1085,Microsoft Office
9429,1085,short hand
9430,1085,power point
9431,1085,Adobe illustrator
9432,1086,IT/Software Development
9433,1086,Information Technology (IT)
9434,1086,Design
9435,1086,Computer Science
9436,1086,Engineering
9437,1086,Software
9438,1086,Database SQL Server
9439,1086,Communication
9440,1086,Java
9441,1086,Management
9442,1087,Administration
9443,1087,Operations/Management
9444,1087,International Relations
9445,1087,Education
9446,1087,International
9447,1087,Management
9448,1087,Business Administration
9449,1087,Microsoft Office
9451,1087,Leadership
9452,1088,Manufacturing/Production
9453,1088,LEAN
9454,1088,Design
9455,1088,AutoCAD
9456,1088,Manufacturing
9457,1088,Engineering
9458,1088,CAD
9459,1088,Production
9460,1089,Customer Service/Support
9461,1089,Sales/Retail
9462,1089,E-Commerce
9463,1089,Sales
9464,1089,Retail
9465,1089,Sales Target
9466,1089,sales skills
9467,1089,Marketing
9468,1089,Magento
9469,1089,Product Management
9470,1090,Marketing/PR/Advertising
9471,1090,Analyst/Research
9472,1090,Media/Journalism/Publishing
9473,1090,Analysis
9474,1090,CRM
9475,1090,Market Research
9476,1091,males_only
9477,1091,Marketing/PR/Advertising
9478,1091,Analyst/Research
9479,1091,Analysis
9480,1091,analytical
9481,1091,Communication
9482,1091,Data Collection
9483,1091,Market Research
9484,1091,Presentation
9485,1091,Research
9486,1091,Statistics
9487,1092,Marketing/PR/Advertising
9488,1092,Analyst/Research
9489,1092,Media/Journalism/Publishing
9490,1092,Analysis
9491,1092,Communication
9492,1092,Communication skills
9493,1092,Computer Skills
9494,1092,E-Marketing
9495,1092,English
9496,1092,Market Research
9497,1093,Marketing/PR/Advertising
9498,1093,Analyst/Research
9499,1093,Media/Journalism/Publishing
9500,1093,Healthcare
9501,1093,Pharmacy
9502,1093,Medicine
9503,1093,Biology
9504,1093,Market Research
9505,1093,Microsoft PowerPoint
9506,1093,Computer Skills
9507,1094,Operations/Management
9508,1094,Project/Program Management
9509,1094,Analyst/Research
9510,1094,Analysis
9511,1094,business
9512,1094,Communication
9513,1094,E-Marketing
9514,1094,Market Research
9515,1094,Marketing
9516,1094,Research
9517,1095,Marketing/PR/Advertising
9518,1095,Analyst/Research
9519,1095,Communication
9520,1095,Communication skills
9522,1095,E-Marketing
9523,1095,Marketing
9524,1095,Statistics
9525,1095,Social Media
9526,1095,MS Office
9527,1096,Marketing/PR/Advertising
9528,1096,Analyst/Research
9529,1096,Analysis
9530,1096,Communication
9531,1096,Marketing
9532,1096,Research
9533,1096,Skills
9534,1096,Market Research
9535,1097,Marketing/PR/Advertising
9536,1097,Research
9537,1097,Marketing
9538,1097,Market Research
9539,1097,business
9540,1097,FMCG
9541,1097,Industry
9542,1097,Statistics
9543,1098,Marketing/PR/Advertising
9544,1098,Analyst/Research
9545,1098,Analysis
9546,1098,Skills
9547,1098,business
9548,1098,Market Research
9549,1098,Marketing
9550,1098,Real Estate
9551,1099,Analyst/Research
9552,1099,Media/Journalism/Publishing
9553,1099,Market Research
9554,1099,Marketing
9555,1099,Research
9556,1099,Analysis
9557,1099,E-marketing
9558,1099,Microsoft Office
9560,1100,R&D/Science
9561,1100,Analyst/Research
9562,1100,Market Research
9563,1100,MS Office
9564,1100,Research
9565,1100,Communication
9566,1100,Web Analytics
9567,1101,Sales/Retail
9568,1101,Media/Journalism/Publishing
9569,1101,Marketing
9570,1101,Social Media
9571,1101,E-marketing
9572,1101,Media
9573,1101,Sales
9574,1101,Market Research
9575,1101,Sales Skills
9576,1102,Marketing/PR/Advertising
9577,1102,Media/Journalism/Publishing
9578,1102,Business Administration
9579,1102,business
9580,1102,Communication
9581,1102,Communication skills
9582,1102,communications
9583,1102,Content
9584,1102,English
9585,1103,Marketing/PR/Advertising
9586,1103,Media/Journalism/Publishing
9587,1103,Digital Marketing
9588,1103,Marketing
9589,1103,Internet Marketing
9590,1103,Executive Assistant
9591,1103,Assistant
9592,1104,Marketing/PR/Advertising
9593,1104,Media/Journalism/Publishing
9594,1104,administrative
9595,1104,Marketing
9596,1104,Sales
9597,1104,Communication
9598,1104,Market Research
9599,1104,Office management
9600,1104,Secretary
9601,1104,Management
9602,1105,Marketing/PR/Advertising
9603,1105,Media/Journalism/Publishing
9604,1105,Sales Target
9605,1105,sales skills
9606,1105,Marketing
9607,1105,Communication
9608,1105,Outdoor Sales
9609,1105,Digital Marketing
9610,1105,digital marketing
9611,1105,Market Research
9612,1106,Marketing/PR/Advertising
9613,1106,Media/Journalism/Publishing
9614,1106,Content
9615,1106,Marketing
9616,1106,Content Creation
9617,1106,Digital Marketing
9618,1106,digital marketing
9619,1106,E-Marketing
9620,1106,digital media
9621,1106,media
9622,1107,Marketing/PR/Advertising
9623,1107,Communication
9624,1107,E-Marketing
9625,1107,Marketing
9626,1107,Skills
9627,1107,Social Media
9628,1108,Marketing/PR/Advertising
9629,1108,Sales/Retail
9630,1108,Media/Journalism/Publishing
9632,1108,Communication
9633,1108,Coordinator
9634,1108,MS Office
9635,1108,E-Marketing
9636,1108,Sales
9637,1108,Skills
9638,1109,Marketing/PR/Advertising
9639,1109,Media/Journalism/Publishing
9640,1109,Coordinator
9641,1109,Computer Skills
9642,1109,Communication
9643,1109,Marketing
9644,1109,Skills
9645,1109,Social Media
9646,1110,Media/Journalism/Publishing
9647,1110,MS Office
9648,1110,Communication
9649,1110,Digital Marketing
9650,1110,Social Media
9651,1110,Computer Skills
9652,1110,digital marketing
9653,1110,Coordinator
9654,1110,E-Marketing
9655,1111,Creative/Design/Art
9656,1111,Marketing/PR/Advertising
9657,1111,Media/Journalism/Publishing
9658,1111,Administration
9659,1111,Business Administration
9660,1111,Customer Service
9661,1111,FMCG
9662,1111,Leadership
9663,1111,Management
9664,1111,Marketing
9665,1112,Engineering - Construction/Civil/Architecture
9666,1112,Marketing/PR/Advertising
9667,1112,Engineering - Other
9668,1112,Marketer
9669,1112,Sales
9670,1112,Engineering
9671,1112,Marketing
9672,1112,Communication skills
9673,1113,females_only
9674,1113,Manufacturing/Production
9675,1113,Marketing/PR/Advertising
9676,1113,Analyst/Research
9677,1113,Digital Marketing: Strong knowledge of SEO
9678,1113,SEM
9679,1113,email marketing
9680,1113,and social media advertising (Google Ads
9681,1113,Facebook Ads
9682,1113,LinkedIn Ads).
9683,1113,Content Creation: Ability to create compelling content for blogs
9684,1113,social media
9685,1113,and ad campaigns that resonate with the target audience.
9686,1113,Analytics & Reporting: Proficiency in using analytics tools like Google Analytics
9687,1113,SEMrush
9688,1113,or social media insights to track campaign performance and make data-driven decisions.
9689,1113,Project Management: Strong organizational skills with the ability to manage multiple projects and deadlines efficiently.
9690,1113,Creativity: A creative mindset to develop unique
9691,1113,engaging marketing strategies that align with the tech industry.
9692,1113,Communication: Excellent written and verbal communication skills
9693,1113,with the ability to collaborate effectively across teams.
9694,1113,Brand Strategy: Understanding of how to build and maintain a strong brand presence across various digital platforms.
9695,1114,Marketing/PR/Advertising
9696,1114,Marketing
9697,1114,media
9698,1114,Communication
9699,1114,Research
9700,1114,Social Media
9701,1114,Administration
9702,1114,Market Research
9703,1115,Marketing/PR/Advertising
9704,1115,Marketing
9705,1115,digital marketing
9706,1115,SEO
9707,1115,Social Media
9708,1115,media
9709,1115,Digital
9710,1115,Communication
9711,1115,Market Research
9712,1115,SEM
9713,1116,Marketing/PR/Advertising
9714,1116,marketing
9715,1116,Social Media
9716,1116,Adobe Photoshop
9717,1116,viedo editing
9718,1116,Photography
9719,1116,basic video editing
9720,1116,ditigal marketing
9721,1116,social media trends
9722,1116,Content Creation
9723,1117,Marketing/PR/Advertising
9724,1117,Media/Journalism/Publishing
9725,1117,Marketing
9726,1117,media
9727,1117,Market Research
9728,1117,Social Media
9729,1118,Marketing/PR/Advertising
9730,1118,Communication
9731,1118,Digital Marketing
9732,1118,Marketing
9733,1118,Events
9734,1118,English
9735,1118,Offline Marketing
9736,1118,Marketing Campaigns
9737,1118,Social Media
9738,1118,Market Research
9739,1119,Administration
9740,1119,Marketing/PR/Advertising
9741,1119,Market Research
9742,1119,Marketing
9743,1119,Research
9744,1119,Business Administration
9745,1119,business
9747,1119,Social Media
9748,1119,CRM
9749,1120,Sales/Retail
9750,1120,Media/Journalism/Publishing
9751,1120,Marketing
9752,1120,Social Media
9753,1120,E-marketing
9754,1120,Market Research
9755,1120,Digital Marketing
9756,1120,Media
9757,1120,Sales
9758,1121,Marketing/PR/Advertising
9759,1121,Media/Journalism/Publishing
9760,1121,Communication
9761,1121,English
9762,1121,Marketing
9763,1121,Writing
9764,1121,Proofreading
9765,1121,Digital
9766,1121,Digital Marketing
9767,1121,Market Research
9768,1122,Marketing/PR/Advertising
9769,1122,Analysis
9770,1122,Analyst
9771,1122,Market Research
9772,1122,Marketing
9773,1122,Sales
9774,1122,SEO
9775,1123,Marketing/PR/Advertising
9776,1123,Media/Journalism/Publishing
9777,1123,Marketing
9778,1123,E-marketing
9779,1123,Online Media
9780,1123,Online Marketing
9781,1123,Digital Marketing
9782,1123,SEO
9783,1123,SEM
9784,1123,Social Media
9785,1124,Marketing/PR/Advertising
9786,1124,Analysis
9787,1124,Communication
9788,1124,campaigns
9789,1124,Market Research
9790,1124,Data Analysis
9791,1124,Social Media
9792,1124,Marketing Campaigns
9793,1124,Marketing
9794,1124,Pharmaceutical
9795,1125,Operations/Management
9796,1125,Marketing/PR/Advertising
9797,1125,Media/Journalism/Publishing
9798,1125,Analysis
9799,1125,Marketing
9800,1125,Market Research
9801,1125,Analytics
9802,1125,Brand
9803,1125,CRM
9804,1125,Research
9805,1126,Marketing/PR/Advertising
9806,1126,Google Ads
9807,1126,Facebook Advertising
9808,1126,Digital Marketing
9810,1126,B2B Marketing
9811,1126,Analytics
9812,1127,Marketing/PR/Advertising
9813,1127,Digital Marketing
9814,1127,digital marketing
9815,1127,Google Analytics
9816,1127,Sales
9817,1127,Social Media
9818,1127,media
9819,1127,Market Research
9820,1128,Marketing/PR/Advertising
9821,1128,Administration
9822,1128,Business Administration
9823,1128,Digital Marketing
9824,1128,Market Research
9825,1128,Marketing
9826,1128,media
9827,1128,Content
9828,1128,digital marketing
9829,1128,Social Media
9830,1129,Marketing/PR/Advertising
9831,1129,Media/Journalism/Publishing
9832,1129,Advertising
9833,1129,Communication
9834,1129,Marketing Management
9835,1129,Marketing Campaigns
9836,1129,Marketing
9837,1129,Project Management
9838,1129,Social Media
9839,1129,CRM
9840,1130,Marketing/PR/Advertising
9841,1130,Digital Marketing
9842,1130,Customer Care
9843,1130,Management
9844,1130,Social Media
9845,1130,Market Research
9846,1130,Marketing
9847,1130,media
9848,1130,Leadership
9849,1131,Marketing/PR/Advertising
9850,1131,Sales/Retail
9851,1131,Media/Journalism/Publishing
9852,1131,Communication skills
9853,1131,Research
9854,1131,Marketing
9855,1131,Social Media
9856,1131,Market Research
9857,1131,digital marketing
9858,1131,SEO
9859,1132,Manufacturing/Production
9860,1132,Sales/Retail
9861,1132,business
9862,1132,Communication
9863,1132,Communication skills
9864,1132,CRM
9865,1132,FMCG
9866,1132,Google Analytics
9867,1132,Management
9868,1132,Market Research
9869,1133,Marketing/PR/Advertising
9870,1133,Sales/Retail
9871,1133,Media/Journalism/Publishing
9872,1133,Brand Management
9873,1133,Marketing
9874,1133,Trade marketing
9875,1134,Marketing/PR/Advertising
9876,1134,Digital Marketing
9877,1134,Marketing
9878,1134,Management
9879,1134,SEO
9880,1135,Operations/Management
9881,1135,Marketing/PR/Advertising
9882,1135,Marketing
9883,1135,E-marketing
9884,1135,Advertising
9885,1135,Media
9886,1135,Market Research
9887,1135,B2C
9888,1135,POS
9889,1135,Social Media
9890,1136,males_only
9891,1136,Hospitality/Hotels/Food Services
9892,1136,Marketing/PR/Advertising
9893,1136,Sales/Retail
9894,1136,Marketing
9895,1136,Market Research
9896,1136,Digital Marketing
9897,1136,Marketing Campaigns
9898,1136,FMCG
9899,1136,Social Media
9900,1136,Competitive Analysis
9901,1137,Accounting/Finance
9902,1137,Marketing/PR/Advertising
9903,1137,Media/Journalism/Publishing
9904,1137,Marketing
9905,1137,Administration
9906,1137,Analysis
9907,1137,business
9908,1137,Business Administration
9909,1137,Market Research
9910,1137,Public Relations (PR)
9911,1138,Marketing/PR/Advertising
9912,1138,Marketing
9913,1138,Marketing Operations
9914,1138,media
9915,1138,E-Marketing
9916,1138,SEO
9917,1138,Social Media
9918,1138,Google Analytics
9919,1138,Content Management
9920,1139,Marketing/PR/Advertising
9921,1139,Analyst/Research
9922,1139,FMCG
9923,1139,Market Research
9924,1139,Marketing
9925,1139,Research
9926,1139,business
9927,1140,Marketing/PR/Advertising
9928,1140,Marketing
9929,1140,Microsoft Excel
9930,1140,Microsoft Powerpoint
9931,1140,Data Collection
9932,1141,females_only
9933,1141,Marketing/PR/Advertising
9934,1141,Marketing
9935,1141,Digital Marketing
9936,1141,FMCG
9937,1141,media
9938,1141,Social Media
9939,1141,Commerce
9940,1141,Management
9941,1142,Operations/Management
9942,1142,Marketing/PR/Advertising
9943,1142,Marketing
9944,1142,communications
9945,1142,SAP
9946,1142,Company Branding
9947,1142,Budgeting
9948,1143,Marketing/PR/Advertising
9949,1143,Media/Journalism/Publishing
9950,1143,Design
9951,1143,Digital Marketing
9952,1143,Communication
9953,1143,E-Marketing
9954,1143,digital marketing
9955,1143,Marketing
9956,1143,media
9957,1143,SEO
9958,1144,Marketing/PR/Advertising
9959,1144,Media/Journalism/Publishing
9960,1144,Communication skills
9961,1144,Marketing
9962,1144,Social Media
9963,1144,Business Administration
9964,1144,E-Marketing
9965,1144,Editing
9966,1144,Content
9967,1145,Marketing/PR/Advertising
9968,1145,Sales/Retail
9969,1145,Media/Journalism/Publishing
9970,1145,Communication
9971,1145,Computer Skills
9972,1145,Digital Marketing
9973,1145,digital marketing
9974,1145,E-Marketing
9975,1145,Google Adwords
9976,1145,HTML
9977,1146,Marketing/PR/Advertising
9978,1146,Sales/Retail
9979,1146,Media/Journalism/Publishing
9980,1146,Digital Marketing
9981,1146,Google Adwords
9982,1146,Social Media
9983,1146,SEO
9984,1146,media
9985,1146,Marketing
9986,1146,Market Research
9987,1147,Marketing/PR/Advertising
9988,1147,Digital Marketing
9989,1147,E-Marketing
9990,1147,Market Research
9991,1147,Marketing
9992,1147,SEO
9993,1147,Social Media
9994,1147,digital marketing
9995,1147,Digital
9996,1147,HTML
9997,1148,Marketing/PR/Advertising
9998,1148,Sales/Retail
9999,1148,Media/Journalism/Publishing
10000,1148,Social Media
10001,1148,Marketing
10002,1148,Media
10003,1148,SEO
10004,1148,English
10005,1148,Communication
10006,1148,Management
10007,1149,Marketing/PR/Advertising
10008,1149,Communication skills
10009,1149,E-Marketing
10010,1149,Marketing
10011,1149,English
10012,1149,SEO
10013,1149,Social Media
10014,1149,media
10015,1149,Adobe Photoshop
10016,1149,Design
10017,1150,males_only
10018,1150,Marketing/PR/Advertising
10019,1150,Assistant
10020,1150,Marketing
10021,1150,Administration
10022,1150,Advertising
10023,1150,Business Administration
10024,1150,Communication
10025,1150,Customer Service
10026,1150,English
10027,1150,Management
10028,1151,Marketing/PR/Advertising
10029,1151,Digital
10030,1151,Digital Marketing
10031,1151,communications
10032,1151,Communication
10033,1151,digital marketing
10034,1151,E-Marketing
10035,1151,Market Research
10036,1151,Marketing
10037,1151,media
10038,1152,Marketing/PR/Advertising
10039,1152,Communication
10040,1152,communications
10041,1152,Digital
10042,1152,Digital Marketing
10043,1152,digital marketing
10044,1152,Marketing
10045,1152,Social Media
10046,1153,Manufacturing/Production
10047,1153,Marketing/PR/Advertising
10048,1153,Communication
10049,1153,Market Research
10050,1153,Marketing
10051,1153,Design
10052,1153,Brand Marketing
10053,1153,digital marketing
10054,1153,analytical
10055,1153,Project Management
10056,1154,males_preferred
10057,1154,Marketing/PR/Advertising
10058,1154,Marketing
10059,1154,Digital Marketing
10060,1154,Market Research
10061,1154,Communication skills
10062,1154,Social Media
10063,1154,Branding
10064,1154,digital marketing
10065,1154,Microsoft Office
10066,1155,females_only
10067,1155,Marketing/PR/Advertising
10068,1155,Advertising
10069,1155,Branding
10070,1155,Marketing
10071,1155,Communication
10072,1155,Computer Skills
10073,1155,Digital Marketing
10074,1155,digital marketing
10075,1155,E-Marketing
10076,1155,Google Adwords
10077,1156,Marketing/PR/Advertising
10078,1156,Sales/Retail
10079,1156,Media/Journalism/Publishing
10080,1156,Market Research
10081,1156,Administration
10082,1156,business
10083,1156,Business Administration
10084,1156,Communication
10085,1156,CRM
10086,1156,media
10087,1157,Marketing/PR/Advertising
10088,1157,E-Marketing
10089,1157,English
10090,1157,Social Media
10091,1158,Marketing/PR/Advertising
10092,1158,Media/Journalism/Publishing
10093,1158,E-Marketing
10094,1158,Marketing
10095,1158,Digital Marketing
10096,1158,SEO
10097,1158,Social Media
10098,1158,Google Adwords
10099,1158,Market Research
10100,1158,media
10101,1159,Marketing/PR/Advertising
10102,1159,Branding
10103,1159,business
10104,1159,Communication
10105,1159,Communication skills
10106,1159,communications
10107,1159,Digital
10108,1159,Digital Marketing
10109,1159,digital marketing
10110,1159,E-Marketing
10111,1160,Marketing/PR/Advertising
10112,1160,English Education
10113,1160,Telesales
10114,1160,Customer Relations
10115,1160,Communication
10116,1160,Computer Skills
10117,1160,Digital Marketing
10118,1160,digital marketing
10119,1160,E-Marketing
10120,1160,Google Adwords
10121,1161,Marketing/PR/Advertising
10122,1161,digital marketing
10123,1161,Digital Marketing
10124,1161,E-Marketing
10125,1161,Marketing
10126,1161,Design
10127,1161,SEO
10128,1161,social
10129,1161,Social Media
10130,1162,Marketing/PR/Advertising
10131,1162,Media/Journalism/Publishing
10132,1162,media
10133,1162,Marketing
10134,1163,Marketing/PR/Advertising
10135,1163,Media/Journalism/Publishing
10136,1163,media
10137,1163,Market Research
10138,1163,Marketing
10139,1163,Communication
10140,1163,fmcg marketing
10141,1163,FMCG
10142,1163,Social Media
10143,1163,English
10144,1164,Marketing/PR/Advertising
10145,1164,Project/Program Management
10146,1164,Media/Journalism/Publishing
10147,1164,marketing strategiest
10148,1164,marketing
10149,1164,cosmetics
10150,1164,Marketing Communications
10152,1164,Digital Marketing
10153,1164,Social Media
10154,1165,Marketing/PR/Advertising
10155,1165,Sales/Retail
10156,1165,Communication
10157,1165,Ads
10158,1165,Marketing tools
10159,1165,Sales
10160,1165,Reporting
10161,1165,Communication skills
10162,1165,Google Analytics
10163,1165,Marketing
10164,1166,Marketing/PR/Advertising
10165,1166,Microsoft Office
10166,1166,Marketing
10167,1167,Marketing/PR/Advertising
10168,1167,Media/Journalism/Publishing
10169,1167,Marketing
10170,1167,Sales
10171,1167,Social Media
10172,1167,E-marketing
10173,1167,Market Research
10174,1167,Administration
10175,1167,Business Development
10176,1168,Marketing/PR/Advertising
10177,1168,Sales/Retail
10178,1168,Media/Journalism/Publishing
10179,1168,Marketing
10180,1168,E-marketing
10181,1168,Market Research
10182,1168,Communication Skills
10183,1168,Computer Skills
10184,1168,Microsoft Excel
10185,1168,Media
10186,1169,Marketing/PR/Advertising
10187,1169,Communication
10188,1169,Marketing
10189,1169,Market Research
10190,1169,SEO
10191,1170,Writing/Editorial
10192,1170,Marketing/PR/Advertising
10193,1170,Media/Journalism/Publishing
10194,1170,E.commerce
10195,1170,Content Creation
10196,1170,Content Writing
10197,1170,E-Commerce
10198,1170,E-Marketing
10199,1170,Marketing
10200,1170,media
10201,1171,Business Development
10202,1171,Customer Service/Support
10203,1171,Sales/Retail
10205,1171,Marketing Research
10206,1171,Customer Relations
10207,1171,Vendor Management
10208,1172,Operations/Management
10209,1172,Education/Teaching
10210,1172,Content Development
10211,1172,Education
10212,1173,Engineering - Mechanical/Electrical
10213,1173,BIM Modeling
10214,1173,Engineering
10215,1173,Revit
10216,1173,Revit BIM
10217,1173,Navisworks
10218,1173,BIM
10219,1173,Coordination
10220,1174,Engineering - Construction/Civil/Architecture
10221,1174,design engineer
10222,1174,Engineering
10223,1174,Design
10224,1174,Mechanical Engineering
10225,1174,Mechanical Design
10226,1174,Consulting
10227,1174,HVAC
10228,1174,Plumbing
10229,1174,Site Supervision
10230,1175,Engineering - Construction/Civil/Architecture
10231,1175,Mechanical Engineering
10232,1175,Design
10233,1175,Engineering
10234,1175,Mechanical
10235,1176,Engineering - Oil & Gas/Energy
10236,1176,AutoCAD
10237,1176,SolidWorks
10238,1176,Engineering
10239,1176,Steel Detailing
10240,1176,Mechanical Engineering
10241,1176,Design
10242,1177,Engineering - Construction/Civil/Architecture
10243,1177,Engineering - Mechanical/Electrical
10244,1177,AutoCAD
10245,1177,Design
10247,1177,Revit
10248,1177,HVAC
10249,1177,Plumbing Design
10250,1177,Firefighting
10251,1178,Creative/Design/Art
10252,1178,Installation/Maintenance/Repair
10253,1178,Engineering - Mechanical/Electrical
10254,1178,Design
10255,1178,Engineering
10256,1178,Mechanical Design
10257,1178,Mechanical Engineering
10258,1178,Production Engineering
10259,1178,Production
10260,1178,Mechanical
10261,1179,Engineering - Mechanical/Electrical
10262,1179,Maintenance
10263,1179,Engineering
10264,1179,Mechanical Engineering
10265,1179,Mechanical
10266,1179,FMCG
10267,1179,3D
10268,1179,AutoCAD
10269,1179,Design
10270,1180,Manufacturing/Production
10271,1180,Engineering - Mechanical/Electrical
10272,1180,Maintenance
10273,1180,Mechanical Engineering
10274,1180,Engineering
10275,1180,Mechanical
10276,1180,English
10277,1180,Alexandria
10278,1181,males_only
10279,1181,Engineering - Mechanical/Electrical
10280,1181,Engineering
10281,1181,Maintenance
10282,1181,Mechanical Engineering
10283,1181,Railway
10284,1181,Rolling Stock
10285,1181,Preventive Maintenance
10286,1181,MMIS
10287,1182,Engineering - Mechanical/Electrical
10288,1182,Mechanical engineer
10289,1182,Electrical Engineering
10290,1182,Mechanical
10291,1182,Mechanical Engineering
10292,1183,Engineering - Mechanical/Electrical
10293,1183,3d max
10294,1183,AutoCAD
10295,1183,Construction
10296,1183,Drawing
10297,1183,Engineering
10298,1183,Revit
10299,1183,shop drawing
10300,1183,Technical Office
10301,1183,Microsoft Office
10302,1184,Engineering - Construction/Civil/Architecture
10303,1184,Engineering - Mechanical/Electrical
10304,1184,Manufacturing
10305,1184,Maintenance
10306,1184,Mechanical
10307,1184,Mechanical Engineering
10308,1185,Engineering - Construction/Civil/Architecture
10309,1185,Installation/Maintenance/Repair
10310,1185,Engineering - Mechanical/Electrical
10311,1185,Engineering
10312,1185,Machinery
10313,1185,Mechanical Engineering
10314,1185,Maintenance
10315,1185,Mechanical
10316,1186,Creative/Design/Art
10317,1186,Engineering - Mechanical/Electrical
10319,1186,Analysis
10320,1186,Mechatronics
10321,1186,FEA
10322,1186,CAD
10323,1187,Engineering - Mechanical/Electrical
10324,1187,AutoCAD
10325,1187,Mechanical Engineering
10326,1187,Pumping
10327,1187,Pumping stations
10328,1187,Pumps
10329,1188,Installation/Maintenance/Repair
10330,1188,Engineering - Mechanical/Electrical
10331,1188,Mechanical Engineering
10332,1188,Maintenance
10333,1188,Mechanical
10334,1188,Communication
10335,1188,Communication skills
10336,1188,Mechatronics
10337,1189,Installation/Maintenance/Repair
10338,1189,Manufacturing/Production
10339,1189,Engineering - Mechanical/Electrical
10340,1189,Engineering
10341,1189,Maintenance
10343,1189,Manufacturing
10344,1189,Mechanical
10345,1189,Mechanical Design Engineering
10346,1189,Maintenance Engineer
10347,1190,Manufacturing/Production
10348,1190,Project/Program Management
10349,1190,Engineering - Mechanical/Electrical
10350,1190,Communication
10351,1190,Electrical Engineering
10352,1190,Maintenance
10353,1190,Manufacturing
10354,1190,Mechanical
10355,1190,Mechanical Engineering
10356,1190,Engineering
10357,1191,Installation/Maintenance/Repair
10358,1191,Manufacturing/Production
10359,1191,Engineering - Mechanical/Electrical
10360,1191,Engineering
10361,1191,Maintenance
10362,1191,Mechanical
10363,1191,Dairy Products
10364,1191,Mechanical Engineering
10365,1192,males_only
10366,1192,Installation/Maintenance/Repair
10367,1192,Manufacturing/Production
10368,1192,Engineering - Mechanical/Electrical
10369,1192,Maintenance
10370,1192,Manufacturing
10371,1192,Mechanical Engineering
10372,1192,Mechanical
10373,1192,technical
10374,1192,Engineering
10375,1192,Design
10376,1193,Purchasing/Procurement
10377,1193,Engineering - Mechanical/Electrical
10378,1193,Mechanical
10379,1193,Mechanical Engineering
10380,1193,Engineering
10381,1193,3D
10382,1193,AutoCAD
10383,1193,Design
10384,1193,Maintenance
10385,1193,technical
10386,1194,Installation/Maintenance/Repair
10387,1194,Manufacturing/Production
10388,1194,Engineering - Mechanical/Electrical
10389,1194,Mechanical Engineering
10390,1194,PLC
10391,1194,Classic Control
10392,1194,Mechatronics
10393,1194,Engineering
10394,1194,Power Engineering
10395,1194,Injection Molding Machines
10396,1195,Engineering - Mechanical/Electrical
10397,1195,Manufacturing
10398,1195,Mechanical Engineering
10399,1195,Engineering
10400,1195,Mechanical
10401,1196,Engineering - Construction/Civil/Architecture
10402,1196,Installation/Maintenance/Repair
10403,1196,Engineering - Mechanical/Electrical
10404,1196,Engineering
10405,1196,Mechanical
10406,1196,AutoCAD
10407,1196,3D
10408,1196,Design
10409,1196,Maintenance
10410,1196,Manufacturing
10411,1197,Engineering - Mechanical/Electrical
10412,1197,HVAC
10413,1197,HVAC Design
10414,1197,Refrigeration
10415,1197,Heating
10416,1197,AC
10417,1197,AutoCAD 2D
10418,1197,Engineering Drafting
10419,1197,Ventilation
10420,1197,Air Conditioning
10421,1198,Manufacturing/Production
10422,1198,Engineering - Mechanical/Electrical
10423,1198,Mechanical
10424,1198,Mechanical Engineering
10425,1198,Pharmaceutical
10426,1198,GMP
10427,1198,Communication skills
10428,1198,Engineering
10429,1198,Maintenance
10430,1198,Troubleshooting
10431,1199,males_only
10432,1199,Engineering - Mechanical/Electrical
10433,1199,Mechanical Engineering
10434,1199,Mechanical
10435,1199,HVAC
10436,1199,Engineering
10437,1199,Construction
10438,1199,technical
10439,1199,Technical Office
10440,1199,Microsoft Office
10441,1199,Plumbing
10442,1200,Manufacturing/Production
10443,1200,AutoCAD
10444,1200,electrical panels
10445,1200,Mechanical engineer
10446,1200,Maintenance
10447,1200,Engineering
10448,1200,Electrical
10449,1200,Panels
10450,1200,3D
10451,1200,Design
10452,1201,Engineering - Mechanical/Electrical
10453,1201,AutoCAD
10454,1201,Mechanical
10455,1201,Mechanical Engineering
10456,1201,Engineering
10457,1201,English
10458,1202,Marketing/PR/Advertising
10459,1202,Media/Journalism/Publishing
